Conductor_Copper_loss,Dielectric_Air_loss,epoch,initial_phi_port_port1_loss,initial_phi_port_port2_loss,mean_loss,step
1.506761784340403e+26,3.654758233907659e+18,46,52150696673280.0,6804498022400.0,3.7669044608510074e+25,46
1.506760308600877e+26,3.6547552102506824e+18,47,52150675701760.0,6804492779520.0,3.7669007715021926e+25,47
1.5067588328613512e+26,3.654752186593706e+18,48,52150663118848.0,6804488585216.0,3.766897082153378e+25,48
1.5067576338229864e+26,3.6547494378146365e+18,49,52150637953024.0,6804483342336.0,3.766894084557466e+25,49
1.5067563425509012e+26,3.65474641415766e+18,50,52150625370112.0,6804479672320.0,3.766890856377253e+25,50
1.5067549590450957e+26,3.6547442151344046e+18,51,52150612787200.0,6804472856576.0,3.766887397612739e+25,51
1.5067537600067309e+26,3.654742290989056e+18,52,52150587621376.0,6804466565120.0,3.7668844000168272e+25,52
1.5067524687346457e+26,3.6547400919658004e+18,53,52150575038464.0,6804462895104.0,3.7668811718366143e+25,53
1.506751269696281e+26,3.654738167820452e+18,54,52150562455552.0,6804458700800.0,3.7668781742407024e+25,54
1.5067499784241958e+26,3.654736243675103e+18,55,52150545678336.0,6804453982208.0,3.7668749460604895e+25,55
1.5067489638532717e+26,3.6547340446518477e+18,56,52150533095424.0,6804448215040.0,3.7668724096331793e+25,56
1.5067478570486273e+26,3.654732120506499e+18,57,52150516318208.0,6804441923584.0,3.7668696426215683e+25,57
1.5067466580102625e+26,3.6547304712390574e+18,58,52150503735296.0,6804439302144.0,3.7668666450256563e+25,58
1.5067456434393385e+26,3.654728547093709e+18,59,52150486958080.0,6804435107840.0,3.766864108598346e+25,59
1.5067447211021348e+26,3.654726897826267e+18,60,52150474375168.0,6804431437824.0,3.766861802755337e+25,60
1.5067437065312107e+26,3.6547252485588255e+18,61,52150465986560.0,6804426194944.0,3.766859266328027e+25,61
1.5067425997265663e+26,3.654722774657663e+18,62,52150453403648.0,6804422000640.0,3.7668564993164157e+25,62
1.5067415851556422e+26,3.654721675146035e+18,63,52150453403648.0,6804418330624.0,3.7668539628891056e+25,63
1.5067406628184386e+26,3.6547197510006866e+18,64,52150432432128.0,6804413087744.0,3.7668516570460964e+25,64
1.5067395560137941e+26,3.654718101733245e+18,65,52150407266304.0,6804410466304.0,3.7668488900344853e+25,65
1.5067386336765905e+26,3.6547164524658033e+18,66,52150403072000.0,6804404174848.0,3.766846584191476e+25,66
1.5067378035731071e+26,3.6547148031983616e+18,67,52150386294784.0,6804399980544.0,3.766844508932768e+25,67
1.506736789002183e+26,3.65471315393092e+18,68,52150373711872.0,6804397359104.0,3.7668419725054577e+25,68
1.506735774431259e+26,3.654711779541385e+18,69,52150356934656.0,6804394737664.0,3.7668394360781476e+25,69
1.506735036561496e+26,3.6547101302739436e+18,70,52150352740352.0,6804388446208.0,3.76683759140374e+25,70
1.5067339297568517e+26,3.654709030762316e+18,71,52150352740352.0,6804386873344.0,3.766834824392129e+25,71
1.5067331918870887e+26,3.654707381494874e+18,72,52150335963136.0,6804383203328.0,3.7668329797177218e+25,72
1.5067320850824443e+26,3.6547065568611533e+18,73,52150335963136.0,6804380581888.0,3.7668302127061107e+25,73
1.506731254978961e+26,3.6547046327158047e+18,74,52150314991616.0,6804376387584.0,3.7668281374474024e+25,74
1.5067304248754777e+26,3.654704082959991e+18,75,52150306603008.0,6804372717568.0,3.766826062188694e+25,75
1.5067295947719943e+26,3.654702433692549e+18,76,52150294020096.0,6804368523264.0,3.766823986929986e+25,76
1.5067288569022314e+26,3.6547010593030144e+18,77,52150285631488.0,6804362231808.0,3.7668221422555785e+25,77
1.5067278423313073e+26,3.6546996849134797e+18,78,52150277242880.0,6804361183232.0,3.7668196058282683e+25,78
1.5067271044615444e+26,3.654698310523945e+18,79,52150264659968.0,6804356988928.0,3.766817761153861e+25,79
1.5067261821243407e+26,3.654697485890224e+18,80,52150256271360.0,6804355940352.0,3.7668154553108517e+25,80
1.5067254442545777e+26,3.6546961115006894e+18,81,52150252077056.0,6804351746048.0,3.7668136106364444e+25,81
1.5067246141510944e+26,3.6546950119890616e+18,82,52150252077056.0,6804346503168.0,3.766811535377736e+25,82
1.5067238762813315e+26,3.654693637599527e+18,83,52150243688448.0,6804343881728.0,3.7668096907033287e+25,83
1.5067231384115685e+26,3.654692538087899e+18,84,52150226911232.0,6804342833152.0,3.7668078460289213e+25,84
1.5067223083080852e+26,3.6546917134541783e+18,85,52150205939712.0,6804338638848.0,3.766805770770213e+25,85
1.5067216626720426e+26,3.6546906139425505e+18,86,52150205939712.0,6804336017408.0,3.7668041566801066e+25,86
1.506721017036e+26,3.654689239553016e+18,87,52150197551104.0,6804334968832.0,3.76680254259e+25,87
1.5067203713999575e+26,3.654688140041388e+18,88,52150193356800.0,6804329725952.0,3.7668009284998937e+25,88
1.5067195412964742e+26,3.6546867656518533e+18,89,52150176579584.0,6804328153088.0,3.7667988532411854e+25,89
1.5067188034267112e+26,3.6546859410181325e+18,90,52150172385280.0,6804325531648.0,3.766797008566778e+25,90
1.5067180655569483e+26,3.654684566628598e+18,91,52150143025152.0,6804322910208.0,3.7667951638923707e+25,91
1.5067173276871853e+26,3.65468346711697e+18,92,52150143025152.0,6804322910208.0,3.7667933192179633e+25,92
1.5067165898174224e+26,3.654682917361156e+18,93,52150143025152.0,6804319240192.0,3.766791474543556e+25,93
1.5067159441813798e+26,3.6546812680937144e+18,94,52150143025152.0,6804316618752.0,3.7667898604534495e+25,94
1.5067152063116168e+26,3.6546801685820867e+18,95,52150126247936.0,6804313997312.0,3.766788015779042e+25,95
1.5067144684418539e+26,3.654679618826273e+18,96,52150126247936.0,6804311375872.0,3.7667861711046347e+25,96
1.5067138228058113e+26,3.654678794192552e+18,97,52150113665024.0,6804308754432.0,3.7667845570145283e+25,97
1.5067131771697687e+26,3.654677419803017e+18,98,52150105276416.0,6804307705856.0,3.766782942924422e+25,98
1.5067125315337262e+26,3.6546763202913894e+18,99,52150096887808.0,6804305084416.0,3.7667813288343154e+25,99
1.5067117936639632e+26,3.6546752207797617e+18,100,52150084304896.0,6804303511552.0,3.766779484159908e+25,100
1.5067111480279206e+26,3.654674121268134e+18,101,52150084304896.0,6804300890112.0,3.7667778700698016e+25,101
1.5067104101581577e+26,3.654673296634413e+18,102,52150067527680.0,6804297220096.0,3.766776025395394e+25,102
1.5067097645221151e+26,3.6546721971227853e+18,103,52150063333376.0,6804294598656.0,3.7667744113052877e+25,103
1.5067091188860725e+26,3.6546710976111575e+18,104,52150054944768.0,6804293025792.0,3.7667727972151813e+25,104
1.5067082887825892e+26,3.6546705478553436e+18,105,52150054944768.0,6804289880064.0,3.766770721956473e+25,105
1.5067076431465466e+26,3.654669448343716e+18,106,52150046556160.0,6804289355776.0,3.7667691078663665e+25,106
1.5067070897442244e+26,3.654668348832088e+18,107,52150046556160.0,6804285161472.0,3.766767724360561e+25,107
1.5067063518744615e+26,3.654667524198367e+18,108,52150033973248.0,6804284112896.0,3.7667658796861536e+25,108
1.5067057984721392e+26,3.6546664246867395e+18,109,52150033973248.0,6804281491456.0,3.766764496180348e+25,109
1.506705245069817e+26,3.654664775419298e+18,110,52150017196032.0,6804278870016.0,3.7667631126745426e+25,110
1.5067045994337745e+26,3.654663950785577e+18,111,52150013001728.0,6804276248576.0,3.766761498584436e+25,111
1.5067039537977319e+26,3.654662851273949e+18,112,52150013001728.0,6804276248576.0,3.7667598844943297e+25,112
1.5067033081616893e+26,3.6546617517623214e+18,113,52149992030208.0,6804271005696.0,3.7667582704042232e+25,113
1.5067025702919263e+26,3.6546609271286006e+18,114,52149992030208.0,6804269432832.0,3.766756425729816e+25,114
1.5067021091233245e+26,3.6546603773727867e+18,115,52149983641600.0,6804268384256.0,3.7667552728083113e+25,115
1.5067015557210023e+26,3.654659277861159e+18,116,52149975252992.0,6804265762816.0,3.7667538893025057e+25,116
1.5067008178512393e+26,3.654658178349531e+18,117,52149966864384.0,6804261568512.0,3.7667520446280984e+25,117
1.5067000799814764e+26,3.654657628593717e+18,118,52149962670080.0,6804260519936.0,3.766750199953691e+25,118
1.5066996188128746e+26,3.6546559793262756e+18,119,52149954281472.0,6804256849920.0,3.7667490470321864e+25,119
1.506698973176832e+26,3.6546554295704617e+18,120,52149945892864.0,6804255277056.0,3.76674743294208e+25,120
1.5066984197745098e+26,3.654654604936741e+18,121,52149937504256.0,6804251607040.0,3.7667460494362744e+25,121
1.5066978663721876e+26,3.654653230547206e+18,122,52149933309952.0,6804251607040.0,3.766744665930469e+25,122
1.5066973129698653e+26,3.6546524059134853e+18,123,52149933309952.0,6804248985600.0,3.7667432824246634e+25,123
1.5066966673338228e+26,3.6546515812797645e+18,124,52149916532736.0,6804246364160.0,3.766741668334557e+25,124
1.5066959294640598e+26,3.6546510315239506e+18,125,52149903949824.0,6804243218432.0,3.7667398236601495e+25,125
1.5066953760617376e+26,3.654649657134416e+18,126,52149903949824.0,6804242169856.0,3.766738440154344e+25,126
1.5066950071268561e+26,3.654648832500695e+18,127,52149895561216.0,6804242169856.0,3.7667375178171403e+25,127
1.5066943614908135e+26,3.654648007866974e+18,128,52149887172608.0,6804236926976.0,3.766735903727034e+25,128
1.506693715854771e+26,3.6546474581111603e+18,129,52149882978304.0,6804235878400.0,3.7667342896369274e+25,129
1.5066931624524488e+26,3.6546463585995325e+18,130,52149866201088.0,6804234305536.0,3.766732906131122e+25,130
1.5066926090501265e+26,3.6546458088437187e+18,131,52149866201088.0,6804233256960.0,3.7667315226253164e+25,131
1.5066920556478043e+26,3.654644984209998e+18,132,52149862006784.0,6804229062656.0,3.766730139119511e+25,132
1.5066915022454821e+26,3.65464388469837e+18,133,52149862006784.0,6804226441216.0,3.7667287556137053e+25,133
1.5066908566094395e+26,3.654643060064649e+18,134,52149853618176.0,6804225392640.0,3.766727141523599e+25,134
1.506690487674558e+26,3.6546422354309284e+18,135,52149853618176.0,6804222771200.0,3.766726219186395e+25,135
1.5066899342722359e+26,3.6546408610413937e+18,136,52149832646656.0,6804222771200.0,3.7667248356805896e+25,136
1.5066893808699136e+26,3.65464031128558e+18,137,52149832646656.0,6804222771200.0,3.766723452174784e+25,137
1.5066889197013118e+26,3.654639211773952e+18,138,52149832646656.0,6804217528320.0,3.7667222992532795e+25,138
1.5066881818315489e+26,3.654638387140231e+18,139,52149824258048.0,6804214906880.0,3.766720454578872e+25,139
1.506687720662947e+26,3.6546378373844173e+18,140,52149807480832.0,6804212285440.0,3.7667193016573675e+25,140
1.5066870750269044e+26,3.6546361881169756e+18,141,52149807480832.0,6804212285440.0,3.766717687567261e+25,141
1.5066866138583026e+26,3.6546356383611617e+18,142,52149794897920.0,6804208091136.0,3.7667165346457565e+25,142
1.5066860604559804e+26,3.654634813727441e+18,143,52149794897920.0,6804207042560.0,3.766715151139951e+25,143
1.5066855992873785e+26,3.654634263971627e+18,144,52149786509312.0,6804207042560.0,3.7667139982184463e+25,144
1.5066851381187767e+26,3.654633164459999e+18,145,52149769732096.0,6804204421120.0,3.7667128452969417e+25,145
1.5066844924827341e+26,3.6546326147041853e+18,146,52149765537792.0,6804199178240.0,3.7667112312068353e+25,146
1.5066839390804119e+26,3.6546320649483715e+18,147,52149765537792.0,6804201799680.0,3.7667098477010298e+25,147
1.5066835701455304e+26,3.6546309654367437e+18,148,52149752954880.0,6804199178240.0,3.766708925363826e+25,148
1.5066830167432082e+26,3.654629591047209e+18,149,52149752954880.0,6804196556800.0,3.7667075418580205e+25,149
1.506682463340886e+26,3.654629041291395e+18,150,52149736177664.0,6804196556800.0,3.766706158352215e+25,150
1.5066820021722842e+26,3.654628491535581e+18,151,52149736177664.0,6804191313920.0,3.7667050054307104e+25,151
1.506681448769962e+26,3.6546276669018604e+18,152,52149731983360.0,6804190265344.0,3.766703621924905e+25,152
1.5066809876013601e+26,3.6546265673902326e+18,153,52149723594752.0,6804188692480.0,3.7667024690034003e+25,153
1.5066805264327583e+26,3.6546260176344187e+18,154,52149723594752.0,6804186071040.0,3.7667013160818957e+25,154
1.506679973030436e+26,3.654625193000698e+18,155,52149706817536.0,6804186071040.0,3.76669993257609e+25,155
1.5066793273943935e+26,3.654624643244884e+18,156,52149706817536.0,6804183449600.0,3.7666983184859837e+25,156
1.506678958459512e+26,3.654623268855349e+18,157,52149706817536.0,6804182401024.0,3.76669739614878e+25,157
1.5066785895246305e+26,3.6546227190995354e+18,158,52149702623232.0,6804179779584.0,3.7666964738115763e+25,158
1.506677943888588e+26,3.6546221693437215e+18,159,52149677457408.0,6804175585280.0,3.76669485972147e+25,159
1.5066773904862657e+26,3.6546213447100006e+18,160,52149677457408.0,6804174536704.0,3.7666934762156643e+25,160
1.5066771137851046e+26,3.654620245198373e+18,161,52149677457408.0,6804172963840.0,3.7666927844627616e+25,161
1.5066765603827824e+26,3.654619695442559e+18,162,52149673263104.0,6804171915264.0,3.766691400956956e+25,162
1.5066760069804602e+26,3.654618595930931e+18,163,52149656485888.0,6804170342400.0,3.7666900174511505e+25,163
1.5066755458118584e+26,3.6546177712972104e+18,164,52149656485888.0,6804165099520.0,3.766688864529646e+25,164
1.5066749924095362e+26,3.6546169466634895e+18,165,52149635514368.0,6804165099520.0,3.7666874810238404e+25,165
1.5066746234746547e+26,3.654615847151862e+18,166,52149635514368.0,6804164050944.0,3.7666865586866367e+25,166
1.5066741623060528e+26,3.654615572273955e+18,167,52149635514368.0,6804161429504.0,3.766685405765132e+25,167
1.506673701137451e+26,3.654615022518141e+18,168,52149627125760.0,6804158808064.0,3.7666842528436275e+25,168
1.5066733322025695e+26,3.654614472762327e+18,169,52149627125760.0,6804158808064.0,3.766683330506424e+25,169
1.5066728710339677e+26,3.6546133732506993e+18,170,52149627125760.0,6804156186624.0,3.766682177584919e+25,170
1.5066724098653658e+26,3.6546125486169784e+18,171,52149622931456.0,6804153565184.0,3.7666810246634146e+25,171
1.506671948696764e+26,3.6546119988611645e+18,172,52149622931456.0,6804152516608.0,3.76667987174191e+25,172
1.5066716719956029e+26,3.6546114491053507e+18,173,52149606154240.0,6804152516608.0,3.766679179989007e+25,173
1.5066711185932807e+26,3.654610349593723e+18,174,52149606154240.0,6804148322304.0,3.7666777964832017e+25,174
1.5066706574246788e+26,3.654609799837909e+18,175,52149606154240.0,6804147273728.0,3.766676643561697e+25,175
1.5066703807235177e+26,3.654609250082095e+18,176,52149601959936.0,6804145700864.0,3.7666759518087943e+25,176
1.5066699195549159e+26,3.654608700326281e+18,177,52149601959936.0,6804142030848.0,3.7666747988872897e+25,177
1.506669458386314e+26,3.6546078756925604e+18,178,52149589377024.0,6804143079424.0,3.766673645965785e+25,178
1.5066689049839918e+26,3.6546070510588396e+18,179,52149589377024.0,6804142030848.0,3.7666722624599796e+25,179
1.5066686282828307e+26,3.654605676669305e+18,180,52149589377024.0,6804139409408.0,3.766671570707077e+25,180
1.5066681671142289e+26,3.654605401791398e+18,181,52149572599808.0,6804135215104.0,3.766670417785572e+25,181
1.506667705945627e+26,3.654604577157677e+18,182,52149572599808.0,6804135215104.0,3.7666692648640676e+25,182
1.506667429244466e+26,3.654604027401863e+18,183,52149564211200.0,6804132593664.0,3.766668573111165e+25,183
1.5066670603095845e+26,3.6546032027681423e+18,184,52149555822592.0,6804131545088.0,3.766667650773961e+25,184
1.5066665991409826e+26,3.6546023781344215e+18,185,52149547433984.0,6804128923648.0,3.7666664978524565e+25,185
1.5066662302061011e+26,3.6546015535007007e+18,186,52149547433984.0,6804127350784.0,3.766665575515253e+25,186
1.5066657690374993e+26,3.6546012786227937e+18,187,52149543239680.0,6804124729344.0,3.7666644225937482e+25,187
1.5066654001026178e+26,3.65460072886698e+18,188,52149543239680.0,6804124729344.0,3.7666635002565446e+25,188
1.5066652156351771e+26,3.654599629355352e+18,189,52149543239680.0,6804123680768.0,3.7666630390879427e+25,189
1.5066645699991345e+26,3.654599354477445e+18,190,52149534851072.0,6804119486464.0,3.7666614249978363e+25,190
1.506664201064253e+26,3.6545982549658173e+18,191,52149526462464.0,6804119486464.0,3.7666605026606326e+25,191
1.5066637398956512e+26,3.6545977052100035e+18,192,52149526462464.0,6804118437888.0,3.766659349739128e+25,192
1.5066633709607697e+26,3.6545971554541896e+18,193,52149522268160.0,6804115816448.0,3.7666584274019243e+25,193
1.5066630020258882e+26,3.6545968805762826e+18,194,52149522268160.0,6804115816448.0,3.7666575050647206e+25,194
1.5066625408572864e+26,3.654595506186748e+18,195,52149505490944.0,6804111622144.0,3.766656352143216e+25,195
1.5066623563898457e+26,3.654594681553027e+18,196,52149505490944.0,6804110573568.0,3.766655890974614e+25,196
1.5066618029875235e+26,3.654594131797213e+18,197,52149505490944.0,6804107952128.0,3.7666545074688086e+25,197
1.5066615262863623e+26,3.6545935820413993e+18,198,52149505490944.0,6804106379264.0,3.766653815715906e+25,198
1.5066609728840401e+26,3.6545930322855854e+18,199,52149492908032.0,6804103233536.0,3.7666524322101003e+25,199
1.5066606039491587e+26,3.6545922076518646e+18,200,52149492908032.0,6804102709248.0,3.7666515098728966e+25,200
1.5066602350142772e+26,3.654591383018144e+18,201,52149492908032.0,6804103233536.0,3.766650587535693e+25,201
1.506659958313116e+26,3.65459083326233e+18,202,52149484519424.0,6804102709248.0,3.76664989578279e+25,202
1.5066595893782346e+26,3.654590283506516e+18,203,52149476130816.0,6804100087808.0,3.7666489734455865e+25,203
1.5066593126770735e+26,3.654589733750702e+18,204,52149476130816.0,6804099039232.0,3.7666482816926837e+25,204
1.5066590359759124e+26,3.654589183994888e+18,205,52149471936512.0,6804097466368.0,3.766647589939781e+25,205
1.5066587592747513e+26,3.6545880844832604e+18,206,52149463547904.0,6804096417792.0,3.7666468981868782e+25,206
1.5066582981061494e+26,3.6545875347274465e+18,207,52149463547904.0,6804096417792.0,3.7666457452653736e+25,207
1.5066580214049883e+26,3.6545869849716326e+18,208,52149455159296.0,6804093796352.0,3.766645053512471e+25,208
1.5066577447038272e+26,3.654586160337912e+18,209,52149455159296.0,6804092223488.0,3.766644361759568e+25,209
1.5066573757689458e+26,3.654586160337912e+18,210,52149446770688.0,6804091174912.0,3.7666434394223644e+25,210
1.506656914600344e+26,3.654585610582098e+18,211,52149446770688.0,6804089602048.0,3.76664228650086e+25,211
1.5066567301329032e+26,3.654585060826284e+18,212,52149442576384.0,6804088553472.0,3.766641825332258e+25,212
1.5066562689643013e+26,3.654583961314656e+18,213,52149434187776.0,6804086980608.0,3.7666406724107533e+25,213
1.5066560844968606e+26,3.6545834115588424e+18,214,52149434187776.0,6804086980608.0,3.7666402112421515e+25,214
1.5066558077956995e+26,3.6545834115588424e+18,215,52149425799168.0,6804081737728.0,3.7666395194892487e+25,215
1.506655438860818e+26,3.6545823120472146e+18,216,52149425799168.0,6804081737728.0,3.766638597152045e+25,216
1.506655162159657e+26,3.6545820371693076e+18,217,52149425799168.0,6804081737728.0,3.7666379053991423e+25,217
1.5066548854584958e+26,3.654581212535587e+18,218,52149421604864.0,6804079116288.0,3.7666372136462395e+25,218
1.5066545165236143e+26,3.654580662779773e+18,219,52149421604864.0,6804075446272.0,3.766636291309036e+25,219
1.5066542398224532e+26,3.654579838146052e+18,220,52149421604864.0,6804073873408.0,3.766635599556133e+25,220
1.5066540553550125e+26,3.654579563268145e+18,221,52149421604864.0,6804073873408.0,3.7666351383875312e+25,221
1.506653686420131e+26,3.6545790135123313e+18,222,52149413216256.0,6804073873408.0,3.7666342160503275e+25,222
1.5066534097189699e+26,3.6545784637565174e+18,223,52149413216256.0,6804072824832.0,3.7666335242974248e+25,223
1.5066531330178088e+26,3.6545779140007035e+18,224,52149413216256.0,6804071251968.0,3.766632832544522e+25,224
1.5066528563166477e+26,3.6545773642448896e+18,225,52149413216256.0,6804068630528.0,3.7666321407916193e+25,225
1.5066525796154866e+26,3.6545770893669827e+18,226,52149413216256.0,6804067581952.0,3.7666314490387165e+25,226
1.5066523029143255e+26,3.654576539611169e+18,227,52149392244736.0,6804067581952.0,3.7666307572858137e+25,227
1.506651933979444e+26,3.654575714977448e+18,228,52149392244736.0,6804067581952.0,3.76662983494861e+25,228
1.5066516572782829e+26,3.654575165221634e+18,229,52149392244736.0,6804063387648.0,3.7666291431957073e+25,229
1.5066513805771218e+26,3.65457461546582e+18,230,52149392244736.0,6804062339072.0,3.7666284514428045e+25,230
1.506651196109681e+26,3.6545740657100063e+18,231,52149383856128.0,6804060766208.0,3.7666279902742027e+25,231
1.50665091940852e+26,3.6545732410762854e+18,232,52149383856128.0,6804058144768.0,3.7666272985213e+25,232
1.5066505504736385e+26,3.6545732410762854e+18,233,52149375467520.0,6804059717632.0,3.7666263761840962e+25,233
1.5066503660061978e+26,3.6545721415646577e+18,234,52149375467520.0,6804058144768.0,3.7666259150154944e+25,234
1.5066500893050366e+26,3.6545718666867507e+18,235,52149375467520.0,6804055523328.0,3.7666252232625916e+25,235
1.5066497203701552e+26,3.654571591808844e+18,236,52149375467520.0,6804056571904.0,3.766624300925388e+25,236
1.5066495359027144e+26,3.654570492297216e+18,237,52149367078912.0,6804055523328.0,3.766623839756786e+25,237
1.5066490747341126e+26,3.654569942541402e+18,238,52149362884608.0,6804054474752.0,3.7666226868352815e+25,238
1.5066487980329515e+26,3.654569392785588e+18,239,52149362884608.0,6804051853312.0,3.7666219950823787e+25,239
1.5066487057992311e+26,3.6545685681518674e+18,240,52149362884608.0,6804051853312.0,3.766621764498078e+25,240
1.5066483368643496e+26,3.6545685681518674e+18,241,52149362884608.0,6804052901888.0,3.766620842160874e+25,241
1.5066479679294682e+26,3.6545680183960535e+18,242,52149362884608.0,6804050280448.0,3.7666199198236704e+25,242
1.506647691228307e+26,3.6545669188844257e+18,243,52149354496000.0,6804049231872.0,3.7666192280707677e+25,243
1.5066473222934256e+26,3.654566644006519e+18,244,52149354496000.0,6804047659008.0,3.766618305733564e+25,244
1.5066471378259849e+26,3.654566094250705e+18,245,52149354496000.0,6804045561856.0,3.766617844564962e+25,245
1.5066469533585441e+26,3.654565544494891e+18,246,52149341913088.0,6804045561856.0,3.7666173833963603e+25,246
1.5066465844236626e+26,3.654565269616984e+18,247,52149341913088.0,6804043988992.0,3.7666164610591566e+25,247
1.5066463077225015e+26,3.65456471986117e+18,248,52149341913088.0,6804043988992.0,3.766615769306254e+25,248
1.5066461232550608e+26,3.6545641701053563e+18,249,52149333524480.0,6804042940416.0,3.766615308137652e+25,249
1.5066458465538997e+26,3.6545636203495424e+18,250,52149333524480.0,6804041367552.0,3.7666146163847492e+25,250
1.5066453853852978e+26,3.6545627957158216e+18,251,52149325135872.0,6804038746112.0,3.7666134634632446e+25,251
