Conductor_Copper_loss,Dielectric_Air_loss,epoch,initial_phi_port_port1_loss,initial_phi_port_port2_loss,mean_loss,step
3572.42724609375,1.0812694294730918e-19,0,145998888960.0,1151147704320.0,324286644224.0,0
2092.60107421875,7.291805187277784e-20,1,71435804672.0,657280466944.0,182179069952.0,1
2294.81640625,4.860759171723369e-20,2,27125035008.0,334417297408.0,90385580032.0,2
2889.41796875,3.2338861923482165e-20,3,6220167680.0,143275589632.0,37373939712.0,3
3394.555908203125,2.1602547095445436e-20,4,274295840.0,41338642432.0,10403235840.0,4
3719.685791015625,1.4839495788992007e-20,5,2913315072.0,3227652608.0,1535242880.0,5
3814.11962890625,1.0899437429771601e-20,6,8203952128.0,11891398656.0,5023838720.0,6
3698.1494140625,8.912162665300661e-21,7,13648080896.0,45281644544.0,14732432384.0,7
3365.793212890625,8.103812528586719e-21,8,16606080000.0,81125834752.0,24432979968.0,8
2949.70263671875,7.90535057388508e-21,9,15856540672.0,107378196480.0,30808684544.0,9
2523.11474609375,7.902713935682568e-21,10,13915009024.0,117827985408.0,32935749632.0,10
2032.813720703125,8.053515262140807e-21,11,11032752128.0,112816971776.0,30962432000.0,11
1551.4888916015625,8.362056861797354e-21,12,7657811456.0,96389545984.0,26011840512.0,12
1130.9766845703125,8.897567451133075e-21,13,4436041728.0,73961766912.0,19599452160.0,13
827.7896728515625,9.703704233473584e-21,14,1989128320.0,48979832832.0,12742240256.0,14
641.9618530273438,1.0840658330872752e-20,15,835654400.0,26751930368.0,6896896512.0,15
527.7801513671875,1.223497707428815e-20,16,848731904.0,10636526592.0,2871314688.0,16
471.0403137207031,1.3825787563895405e-20,17,1278336000.0,1849034624.0,781842752.0,17
444.1236267089844,1.546145159910092e-20,18,1784580608.0,587877440.0,593114624.0,18
412.31134033203125,1.6848287750705696e-20,19,2273525504.0,4855423488.0,1782237312.0,19
368.90594482421875,1.778816202819627e-20,20,2656897024.0,11647250432.0,3576036864.0,20
315.82550048828125,1.8217940517554388e-20,21,2794849536.0,18029590528.0,5206110208.0,21
263.6588134765625,1.8158614542410717e-20,22,2667417344.0,22160300032.0,6206929408.0,22
224.70053100585938,1.7679565492230275e-20,23,2208395776.0,23010443264.0,6304709632.0,23
200.47068786621094,1.6901216000799152e-20,24,1526564736.0,22030077952.0,5889160704.0,24
189.79403686523438,1.59844187699291e-20,25,860464896.0,19319787520.0,5045063168.0,25
181.43565368652344,1.4984082759539728e-20,26,392381920.0,15165110272.0,3889373184.0,26
173.8204345703125,1.396911437647869e-20,27,190308112.0,10498112512.0,2672105216.0,27
161.56455993652344,1.2997838739660212e-20,28,233598560.0,6172877824.0,1601619200.0,28
146.31524658203125,1.2110404804948658e-20,29,357072320.0,2817430784.0,793625792.0,29
127.52169799804688,1.1332234643689397e-20,30,455199136.0,769716736.0,306228992.0,30
107.65402221679688,1.0676087355272346e-20,31,489679072.0,39852112.0,132382824.0,31
89.38621520996094,1.0141475840176636e-20,32,484550144.0,395053120.0,219900832.0,32
75.75098419189453,9.723197100037566e-21,33,477955488.0,1468406272.0,486590464.0,33
68.71532440185547,9.410262718963965e-21,34,490381216.0,2832272896.0,830663552.0,34
67.39493560791016,9.193599559611892e-21,35,491327744.0,4089317120.0,1145161216.0,35
67.78218841552734,9.062167507301891e-21,36,446824384.0,4941712384.0,1347134208.0,36
67.20188903808594,9.005835215117323e-21,37,353024256.0,5248613376.0,1400409344.0,37
64.28683471679688,9.015354254510218e-21,38,223640224.0,4978397184.0,1300509312.0,38
58.61744689941406,9.083055433355989e-21,39,97317128.0,4229440000.0,1081689344.0,39
50.79404067993164,9.199981128790768e-21,40,18541258.0,3187409664.0,801487744.0,40
41.776607513427734,9.357264190830184e-21,41,18630904.0,2075461632.0,523523136.0,41
32.584529876708984,9.545113353649282e-21,42,81662160.0,1100541696.0,295551008.0,42
24.0841007232666,9.750541720072266e-21,43,161733808.0,409398560.0,142783104.0,43
16.579425811767578,9.9578482065384e-21,44,210802640.0,64487996.0,68822664.0,44
10.337567329406738,1.0150198395112523e-20,45,212872672.0,44287116.0,64289952.0,45
5.560075759887695,1.0313362194319308e-20,46,179127568.0,264127856.0,110813856.0,46
2.370542526245117,1.0435295402075587e-20,47,133217224.0,607932224.0,185287360.0,47
0.8642219305038452,1.0508730299659542e-20,48,92728264.0,959484288.0,263053136.0,48
1.1033883094787598,1.053086707456814e-20,49,61249968.0,1225661824.0,321727936.0,49
2.9633748531341553,1.0503674319724025e-20,50,35830412.0,1349111808.0,346235552.0,50
6.037661552429199,1.043421538207658e-20,51,17086048.0,1311980416.0,332266624.0,51
9.611124038696289,1.0332670076156459e-20,52,10447977.0,1133213824.0,285915456.0,52
12.772668838500977,1.0210491299155829e-20,53,20289688.0,860460096.0,220187456.0,53
14.656670570373535,1.0079370247369103e-20,54,43433428.0,557255232.0,150172176.0,54
14.726936340332031,9.949530356179553e-21,55,68405080.0,286949504.0,88838648.0,55
12.976510047912598,9.829249894061247e-21,56,82088304.0,97017768.0,44776520.0,56
9.937414169311523,9.72433366558626e-21,57,78179152.0,8656980.0,21709036.0,57
6.486359596252441,9.638462786039165e-21,58,60148392.0,15047668.0,18799016.0,58
