Conductor_Copper_loss,Dielectric_Air_loss,epoch,initial_phi_port_port1_loss,initial_phi_port_port2_loss,mean_loss,step
16380813377536.0,113318.578125,0,2.0082879066467285,0.9745540022850037,4095203344384.0,0
6963946586112.0,242836.875,1,1.103986382484436,3.6016221046447754,1740986646528.0,1
2547406864384.0,67924.78125,2,0.9529533982276917,1.2105553150177002,636851716096.0,2
537044680704.0,14361.8095703125,3,1.1621384620666504,0.47780147194862366,134261170176.0,3
315911307264.0,17238.4296875,4,1.3872169256210327,0.4783778786659241,78977826816.0,4
360383774720.0,14489.234375,5,1.3615689277648926,0.6693164110183716,90095943680.0,5
386234318848.0,8856.75390625,6,1.1949738264083862,0.8196496963500977,96558579712.0,6
392495628288.0,5568.21826171875,7,1.0421676635742188,0.9571518898010254,98123907072.0,7
324908515328.0,3700.959716796875,8,0.9381225109100342,1.060240626335144,81227128832.0,8
223237718016.0,2467.759033203125,9,0.8737318515777588,1.120443344116211,55809429504.0,9
131029762048.0,1797.721435546875,10,0.8552220463752747,1.1280063390731812,32757440512.0,10
77007478784.0,1760.745849609375,11,0.8691447973251343,1.1010717153549194,19251869696.0,11
66831282176.0,2289.764404296875,12,0.895026683807373,1.0709103345870972,16707821568.0,12
87466106880.0,3102.783447265625,13,0.9259376525878906,1.029111623764038,21866526720.0,13
113338580992.0,3712.324951171875,14,0.9515414834022522,0.9904912114143372,28334645248.0,14
120239005696.0,3699.646240234375,15,0.9661257266998291,0.9653951525688171,30059751424.0,15
96569794560.0,3101.8212890625,16,0.9761929512023926,0.9573731422424316,24142448640.0,16
59910615040.0,2276.072509765625,17,0.9792649745941162,0.965172529220581,14977655808.0,17
33243236352.0,1593.49658203125,18,0.9786364436149597,0.9827309846878052,8310809600.0,18
23379132416.0,1159.13671875,19,0.9706782102584839,1.0099588632583618,5844783616.0,19
26970001408.0,953.5785522460938,20,0.9595698118209839,1.0352144241333008,6742500352.0,20
38032605184.0,890.6624145507812,21,0.9533573389053345,1.055627703666687,9508151296.0,21
44038082560.0,852.9827270507812,22,0.9558306336402893,1.069136381149292,11009520640.0,22
38579519488.0,783.7791137695312,23,0.9635640382766724,1.076863169670105,9644879872.0,23
27107332096.0,702.7234497070312,24,0.9724271297454834,1.0746017694473267,6776833024.0,24
15655212032.0,641.684326171875,25,0.9840131402015686,1.0617507696151733,3913803264.0,25
9497072640.0,623.774658203125,26,0.9953628778457642,1.0435304641723633,2374268416.0,26
15140468736.0,637.4828491210938,27,1.008161187171936,1.0253832340240479,3785117440.0,27
12687222784.0,625.5089721679688,28,1.012502908706665,1.0103834867477417,3171805952.0,28
11884268544.0,588.8070068359375,29,1.0143380165100098,0.9955897331237793,2971067392.0,29
10269387776.0,562.2359008789062,30,1.0145810842514038,0.9871146082878113,2567347200.0,30
9587415040.0,515.7593994140625,31,1.0133789777755737,0.9804827570915222,2396854016.0,31
10498007040.0,462.2630920410156,32,1.0111044645309448,0.9753323793411255,2624501760.0,32
11940591616.0,417.11865234375,33,1.0082839727401733,0.9727387428283691,2985147904.0,33
11807682560.0,386.3262939453125,34,1.0053455829620361,0.976267397403717,2951920640.0,34
9382091776.0,356.4109802246094,35,1.0026195049285889,0.9813181161880493,2345522944.0,35
6024768512.0,322.13262939453125,36,1.000382423400879,0.9863228797912598,1506192256.0,36
3575160320.0,282.7230529785156,37,0.9987432360649109,0.9883800745010376,893790144.0,37
2917360896.0,242.51321411132812,38,0.9974370002746582,0.9886643886566162,729340224.0,38
3699994112.0,207.12643432617188,39,0.9961903691291809,0.9907792806625366,924998592.0,39
4794542080.0,180.0203094482422,40,0.9947207570075989,0.9931148290634155,1198635520.0,40
5171895808.0,162.05911254882812,41,0.9928863644599915,0.995792031288147,1292973952.0,41
4581947904.0,152.99822998046875,42,0.9907788038253784,0.9994564652442932,1145486976.0,42
3584261120.0,151.33631896972656,43,0.9886955618858337,1.0027503967285156,896065344.0,43
2847385088.0,155.63088989257812,44,0.9870119094848633,1.0053285360336304,711846336.0,44
2558589952.0,163.38450622558594,45,0.9860374927520752,1.0069165229797363,639647552.0,45
2467419136.0,170.5827178955078,46,0.9859227538108826,1.0074130296707153,616854848.0,46
2194544128.0,173.74330139160156,47,0.9866377115249634,1.00697922706604,548636096.0,47
1611566336.0,172.5435791015625,48,0.988007128238678,1.0059248208999634,402891616.0,48
1041424768.0,169.16078186035156,49,0.98975670337677,1.0044667720794678,260356240.0,49
865223232.0,166.25123596191406,50,0.9915543794631958,1.0029927492141724,216305856.0,50
1109285760.0,165.2261505126953,51,0.9930422306060791,1.0018973350524902,277321472.0,51
1464710272.0,165.74644470214844,52,0.9938855767250061,1.0015312433242798,366177600.0,52
1602636032.0,166.60166931152344,53,0.9938508868217468,1.0021268129348755,400659040.0,53
1402969984.0,166.8204803466797,54,0.9928805232048035,1.0037118196487427,350742528.0,54
1011987712.0,166.38134765625,55,0.991173267364502,1.0059112310409546,252996976.0,55
710753088.0,165.55760192871094,56,0.9889822006225586,1.0086055994033813,177688320.0,56
644738048.0,164.5724334716797,57,0.9867058992385864,1.0113660097122192,161184560.0,57
708190592.0,162.97962951660156,58,0.9847111701965332,1.0138105154037476,177047696.0,58
721931520.0,160.1539306640625,59,0.9832335114479065,1.0156919956207275,180482928.0,59
637169152.0,155.76480102539062,60,0.9823456406593323,1.0169341564178467,159292320.0,60
535267872.0,150.01171875,61,0.9819791913032532,1.017606496810913,133817008.0,61
511635584.0,143.66598510742188,62,0.9819781184196472,1.0177690982818604,127908936.0,62
581006464.0,137.54489135742188,63,0.9821606278419495,1.0176900625228882,145251648.0,63
658736576.0,132.15182495117188,64,0.9823712706565857,1.0175644159317017,164684176.0,64
645052608.0,127.69129180908203,65,0.9825118780136108,1.0174970626831055,161263184.0,65
538128192.0,124.20482635498047,66,0.9825509786605835,1.0176409482955933,134532080.0,66
431185472.0,121.58184051513672,67,0.9825183749198914,1.0178877115249634,107796400.0,67
399413472.0,119.56012725830078,68,0.9824869632720947,1.0181081295013428,99853400.0,68
432611808.0,117.76892852783203,69,0.9825471043586731,1.0181660652160645,108152984.0,69
469332288.0,115.9985122680664,70,0.9827704429626465,1.0180472135543823,117333104.0,70
461729824.0,114.25071716308594,71,0.9831766486167908,1.017737627029419,115432488.0,71
415755776.0,112.67790985107422,72,0.9837114810943604,1.0172977447509766,103938976.0,72
379921312.0,111.44969940185547,73,0.9842543601989746,1.0168544054031372,94980368.0,73
383091232.0,110.55646514892578,74,0.984657347202301,1.01655912399292,95772840.0,74
401349152.0,109.8592529296875,75,0.9847994446754456,1.0165349245071411,100337312.0,75
397839456.0,109.1844253540039,76,0.9846361875534058,1.0168262720108032,99459888.0,76
368239200.0,108.42935180664062,77,0.984214723110199,1.0173845291137695,92059824.0,77
336278528.0,107.53252410888672,78,0.9836524724960327,1.018090009689331,84069656.0,78
325542272.0,106.40238952636719,79,0.9830930829048157,1.0187959671020508,81385592.0,79
335227840.0,104.89447784423828,80,0.9826631546020508,1.0193748474121094,83806984.0,80
340709472.0,102.89578247070312,81,0.9824444651603699,1.0197418928146362,85177384.0,81
325087072.0,100.45269775390625,82,0.9824656248092651,1.019867181777954,81271792.0,82
299009248.0,97.75906372070312,83,0.9827021360397339,1.0197734832763672,74752336.0,83
281982112.0,95.0767822265625,84,0.9830833077430725,1.0195302963256836,70495552.0,84
280300160.0,92.60292053222656,85,0.9835104942321777,1.0192357301712036,70075064.0,85
