conductor_1_loss,conductor_2_loss,dielectric_loss,epoch,initial_phi_port_port1_loss,initial_phi_port_port2_loss,mean_loss,step
115.64309692382812,115.64309692382812,6.897201143551968e-10,0,78.37206268310547,125.98619842529297,87.12889099121094,0
113.93091583251953,113.93091583251953,6.795081719523921e-10,1,78.52250671386719,125.771240234375,86.43111419677734,1
112.42144012451172,112.42144012451172,6.705054844680092e-10,2,78.65621185302734,125.5806884765625,85.81595611572266,2
110.952392578125,110.952392578125,6.617434378242137e-10,3,78.78736877441406,125.3940658569336,85.21724700927734,3
109.48931121826172,109.48931121826172,6.530174734287186e-10,4,78.91908264160156,125.20726013183594,84.6209945678711,4
108.01981353759766,108.01981353759766,6.44253206338874e-10,5,79.05253601074219,125.0184326171875,84.0221176147461,5
