Conductor_Copper_loss,Dielectric_Air_loss,epoch,initial_phi_port_port1_loss,initial_phi_port_port2_loss,mean_loss,step
26332.50390625,9.577868978892172e-22,189,1.4571020603179932,294.77947998046875,6657.18505859375,189
17478.296875,9.577745790373212e-22,190,9.940286636352539,132.64968872070312,4405.2216796875,190
33369.25390625,9.577743770889295e-22,191,18.216455459594727,107.14763641357422,8373.654296875,191
23715.39453125,9.578088092897206e-22,192,8.078271865844727,155.19053649902344,5969.666015625,192
35706.7265625,9.578346586838629e-22,193,2.953657388687134,184.1148223876953,8973.44921875,193
6164.73828125,9.57824561264276e-22,194,0.8561431169509888,127.92572784423828,1573.3800048828125,194
20836.046875,9.57817695018957e-22,195,1.868997573852539,88.52214813232422,5231.609375,195
11891.1630859375,9.578458668196042e-22,196,1.6979438066482544,104.34123992919922,2999.300537109375,196
23662.48046875,9.578771688203234e-22,197,8.717578887939453,159.62310791015625,5957.705078125,197
12311.291015625,9.5787676492354e-22,198,5.118626117706299,131.7020263671875,3112.02783203125,198
7300.30126953125,9.578679801684994e-22,199,0.7170200943946838,57.03005599975586,1839.5120849609375,199
10723.0263671875,9.578840350656425e-22,200,2.35690975189209,26.09391212463379,2687.869384765625,200
9539.6376953125,9.579078649758674e-22,201,3.9210047721862793,41.13867950439453,2396.17431640625,201
10031.7734375,9.579183662922377e-22,202,2.389944553375244,47.21951675415039,2520.345703125,202
9569.67578125,9.57918871163217e-22,203,0.8498154878616333,35.72701644897461,2401.563232421875,203
902.581787109375,9.579266461762989e-22,204,0.07223140448331833,25.662424087524414,232.07911682128906,204
7947.22216796875,9.579424991250502e-22,205,0.944709062576294,28.02134895324707,1994.0469970703125,205
5989.880859375,9.579539092091833e-22,206,0.2768402397632599,29.65663719177246,1504.95361328125,206
5319.95458984375,9.579604725319148e-22,207,0.6681313514709473,27.124662399291992,1336.9368896484375,207
5681.19287109375,9.579721855386355e-22,208,1.4865320920944214,22.119653701782227,1426.19970703125,208
855.9266357421875,9.579872306938198e-22,209,0.4386989176273346,16.847278594970703,218.3031463623047,209
4483.7333984375,9.579962173972521e-22,210,0.5394600033760071,11.60959243774414,1123.9705810546875,210
3753.8916015625,9.58000862210262e-22,211,1.9914394617080688,3.0207200050354004,939.7259521484375,211
3547.5205078125,9.580129791137663e-22,212,2.636446714401245,2.501904249191284,888.1647338867188,212
2367.59765625,9.580319622625895e-22,213,1.0168522596359253,5.4202470779418945,593.5086669921875,213
1434.4447021484375,9.580449879338565e-22,214,0.05993795394897461,4.426945686340332,359.73291015625,214
2232.329345703125,9.580493298242788e-22,215,0.06444312632083893,0.5028367042541504,558.2242431640625,215
2727.3525390625,9.580574077599483e-22,216,0.05538288876414299,1.0841782093048096,682.123046875,216
1667.072509765625,9.580748762958335e-22,217,0.19337765872478485,2.6059775352478027,417.46795654296875,217
1849.7763671875,9.58091436063956e-22,218,0.7070000767707825,1.8277866840362549,463.0777893066406,218
310.3697814941406,9.580987062060584e-22,219,0.27497148513793945,0.1862601935863495,77.70775604248047,219
2108.9404296875,9.581049666062023e-22,220,0.0745706632733345,1.7965196371078491,527.702880859375,220
1150.22021484375,9.58119002019428e-22,221,0.13346773386001587,1.5343286991119385,287.9720153808594,221
1237.322265625,9.581351578907669e-22,222,0.46925342082977295,0.5586637854576111,309.5875549316406,222
892.6766357421875,9.581456592071372e-22,223,0.34698614478111267,1.3283509016036987,223.58799743652344,223
403.50958251953125,9.581533332460232e-22,224,0.05586850643157959,2.185030460357666,101.4376220703125,224
1153.1280517578125,9.581652482011356e-22,225,0.13033539056777954,1.6626553535461426,288.7302551269531,225
917.8823852539062,9.581805962789076e-22,226,0.19367177784442902,0.6506233215332031,229.68167114257812,226
487.0912170410156,9.581922083114325e-22,227,0.05712250620126724,0.7793560028076172,121.98192596435547,227
670.6345825195312,9.582008920922771e-22,228,0.16618654131889343,1.7328017950057983,168.13339233398438,228
252.05592346191406,9.582123021764103e-22,229,0.14539900422096252,1.9197481870651245,63.53026580810547,229
773.642578125,9.582265395380277e-22,230,0.06103496998548508,2.3671751022338867,194.0177001953125,230
506.5418395996094,9.582384544931402e-22,231,0.07722108066082001,1.9578121900558472,127.14421844482422,231
349.0243835449219,9.582488548353146e-22,232,0.23859922587871552,1.2180982828140259,87.62026977539062,232
334.6142883300781,9.582610727130147e-22,233,0.19194529950618744,0.7624322175979614,83.89216613769531,233
294.88006591796875,9.582745022810651e-22,234,0.011372693814337254,0.8549367785453796,73.93659210205078,234
481.0121154785156,9.582859123651982e-22,235,0.021623797714710236,1.2939079999923706,120.5819091796875,235
277.3088073730469,9.582970195267438e-22,236,0.025475867092609406,1.1061556339263916,69.610107421875,236
251.53567504882812,9.583101461722066e-22,237,0.02038622833788395,0.6967628002166748,63.063201904296875,237
200.10791015625,9.583239796370406e-22,238,0.014430198818445206,0.8075090050697327,50.23246383666992,238
218.04563903808594,9.583353897211737e-22,239,0.01061027217656374,1.457728624343872,54.87849426269531,239
324.3411865234375,9.583456890891523e-22,240,0.02017778716981411,1.9688552618026733,81.58255767822266,240
141.175537109375,9.583588157346152e-22,241,0.007159583270549774,1.328226923942566,35.62773132324219,241
189.693115234375,9.583737599156037e-22,242,0.06765922158956528,0.6632587313652039,47.60600662231445,242
148.34500122070312,9.583860787674996e-22,243,0.06743212789297104,0.47212621569633484,37.22113800048828,243
160.77130126953125,9.58396479109674e-22,244,0.026095211505889893,0.6585224866867065,40.36397933959961,244
203.45919799804688,9.584089999099617e-22,245,0.031121304258704185,0.6624285578727722,51.038185119628906,245
86.12955474853516,9.584231362973833e-22,246,0.024006590247154236,0.36621740460395813,21.62994384765625,246
124.08912658691406,9.584362629428461e-22,247,0.013510452583432198,0.25120115280151367,31.088459014892578,247
108.96379852294922,9.58447874975371e-22,248,0.0020167732145637274,0.3659992814064026,27.33295440673828,248
122.78563690185547,9.584599918788752e-22,249,0.0190486591309309,0.5651223063468933,30.842451095581055,249
127.84332275390625,9.584734214469257e-22,250,0.008905285969376564,0.4004603326320648,32.06317138671875,250
75.8787841796875,9.584864471181927e-22,251,0.005505552049726248,0.19143879413604736,19.018932342529297,251
99.98289489746094,9.584987659700886e-22,252,0.016245171427726746,0.19247782230377197,25.04790496826172,252
83.76663970947266,9.58511488718768e-22,253,0.010414203628897667,0.16577160358428955,20.985706329345703,253
106.02688598632812,9.585248173126226e-22,254,0.005922556854784489,0.1211911141872406,26.53849983215332,254
92.37430572509766,9.58537540061302e-22,255,0.0055586728267371655,0.10879594087600708,23.12216567993164,255
68.9008560180664,9.585500608615897e-22,256,0.01110304705798626,0.12000131607055664,17.25798988342285,256
85.20369720458984,9.58562884584465e-22,257,0.011568923480808735,0.10742951929569244,21.330673217773438,257
75.37267303466797,9.585762131783196e-22,258,0.0013138609938323498,0.059037163853645325,18.85825538635254,258
82.52549743652344,9.585891378753907e-22,259,0.0026205098256468773,0.07827559858560562,20.65159797668457,259
70.91398620605469,9.586017596498743e-22,260,0.0019892167765647173,0.07390758395195007,17.74747085571289,260
62.53470230102539,9.586148862953371e-22,261,2.3404207240673713e-05,0.0242305975407362,15.639739036560059,261
70.30696868896484,9.586283158633876e-22,262,0.0047334167174994946,0.004197077360004187,17.578975677490234,262
66.857666015625,9.586411395862629e-22,263,0.0058336686342954636,0.0031998264603316784,16.7166748046875,263
72.20409393310547,9.586535594123547e-22,264,0.004092780407518148,0.017713261768221855,18.056474685668945,264
64.81344604492188,9.586666860578176e-22,265,0.002432153793051839,0.00812002643942833,16.20599937438965,265
58.33323669433594,9.586804185484557e-22,266,0.0027889725752174854,0.0053182318806648254,14.585335731506348,266
67.34410858154297,9.586937471423103e-22,267,0.003364250995218754,0.010731594637036324,16.83955192565918,267
60.531681060791016,9.587064698909897e-22,268,0.0009594174334779382,0.004950313363224268,15.134397506713867,268
63.72673416137695,9.587193945880608e-22,269,0.0011082874843850732,0.012952888384461403,15.935198783874512,269
58.466407775878906,9.587328241561113e-22,270,0.0008123612497001886,0.002542236354202032,14.617440223693848,270
57.90266418457031,9.587462537241618e-22,271,0.0003179587656632066,0.009570564143359661,14.478137969970703,271
60.3404541015625,9.587595823180164e-22,272,0.00037170739960856736,0.013736984692513943,15.088641166687012,272
59.153194427490234,9.587726079892834e-22,273,0.00020646593475248665,0.0071256146766245365,14.790131568908691,273
59.96819305419922,9.58785936583138e-22,274,0.0007669554906897247,0.0063374824821949005,14.993824005126953,274
56.5097541809082,9.58799770047972e-22,275,0.0004787904326803982,0.015776218846440315,14.131502151489258,275
56.7728157043457,9.588131996160225e-22,276,0.0002962340950034559,0.013476964086294174,14.196647644042969,276
56.78544998168945,9.588263262614853e-22,277,0.0014009992592036724,0.007783930748701096,14.19865894317627,277
57.59091567993164,9.5883965485534e-22,278,0.0034456965513527393,0.003847268410027027,14.399552345275879,278
56.8616943359375,9.588531853975863e-22,279,0.0020227176137268543,0.00384726794436574,14.216891288757324,279
55.52327346801758,9.588669178882244e-22,280,0.0007044780650176108,0.005405453033745289,13.882346153259277,280
55.39224624633789,9.588805494046666e-22,281,0.00017904698324855417,0.005647005047649145,13.849517822265625,281
54.806373596191406,9.58893978972717e-22,282,9.139723260886967e-05,0.006825694348663092,13.703322410583496,282
55.38296127319336,9.589077114633552e-22,283,0.00041279432480223477,0.005523468367755413,13.847224235534668,283
55.187171936035156,9.589212420056015e-22,284,8.191649976652116e-05,0.005177896469831467,13.798108100891113,284
54.45328903198242,9.589349744962396e-22,285,0.00023521333059761673,0.00283451727591455,13.614089965820312,285
54.94792556762695,9.589486060126818e-22,286,0.0005924506695009768,0.0019839052110910416,13.737625122070312,286
54.76958084106445,9.5896233850332e-22,287,0.00022445223294198513,0.0016677939565852284,13.69286823272705,287
54.66279983520508,9.589761719681539e-22,288,9.805163244891446e-06,0.0011325047817081213,13.665985107421875,288
54.67299270629883,9.589898034845961e-22,289,5.114846499054693e-05,0.0016677851090207696,13.668678283691406,289
54.585906982421875,9.590035359752342e-22,290,8.983522275229916e-05,0.0013821922475472093,13.646845817565918,290
54.339900970458984,9.590175713884599e-22,291,0.0003989600227214396,0.0010361600434407592,13.585333824157715,291
54.452152252197266,9.590314048532938e-22,292,0.0005124860908836126,0.0010361600434407592,13.613425254821777,292
54.405616760253906,9.590454402665195e-22,293,0.0006496466230601072,0.0015768189914524555,13.601961135864258,293
54.31024169921875,9.590591727571576e-22,294,8.19244723970769e-06,0.0029712473042309284,13.5783052444458,294
54.28581619262695,9.590731071961874e-22,295,3.30773982568644e-05,0.002971247537061572,13.572205543518066,295
54.27093505859375,9.590871426094131e-22,296,3.307740917080082e-05,0.002971247537061572,13.568485260009766,296
54.0799446105957,9.591011780226388e-22,297,4.5246128138387576e-05,0.002277984283864498,13.520566940307617,297
54.116363525390625,9.591153144100604e-22,298,9.140597830992192e-05,0.0027887262403964996,13.529810905456543,298
54.03110122680664,9.59129349823286e-22,299,0.00013171593309380114,0.002095474163070321,13.508332252502441,299
53.95582962036133,9.591433852365118e-22,300,0.00019351186347194016,0.001984875649213791,13.489501953125,300
53.96090316772461,9.591575216239333e-22,301,0.00013799124280922115,0.0019488312536850572,13.490747451782227,301
54.046085357666016,9.591716580113549e-22,302,0.00012641900684684515,0.0015181476483121514,13.511932373046875,302
54.07859420776367,9.591857943987764e-22,303,6.478840805357322e-05,0.0015181474154815078,13.520044326782227,303
54.084022521972656,9.591998298120021e-22,304,6.478836439782754e-05,0.0015181474154815078,13.521401405334473,304
53.99163055419922,9.592141681478154e-22,305,0.00012642008368857205,0.0009200397762469947,13.4981689453125,305
54.03895568847656,9.592284055094329e-22,306,0.0001913519954541698,0.0014301830669865012,13.510144233703613,306
54.153804779052734,9.592426428710503e-22,307,0.0001668591285124421,0.001642615650780499,13.53890323638916,307
54.12192153930664,9.592569812068636e-22,308,0.0001841535122366622,0.001642615650780499,13.530937194824219,308
