Conductor_Copper_loss,Dielectric_Air_loss,epoch,initial_phi_port_port1_loss,initial_phi_port_port2_loss,mean_loss,step
1.7324491352610494e-07,2.0039614412326046e-09,0,0.9565216898918152,1.0403687953948975,0.49922266602516174,0
5.354294444259722e-06,4.4525965137154344e-08,1,0.9346441030502319,0.9295607805252075,0.4660525321960449,1
0.0003043214092031121,1.367748154734727e-06,2,0.818398118019104,0.8762747645378113,0.42374464869499207,2
0.003971807658672333,2.3824111849535257e-05,3,0.6568719148635864,0.7917726039886475,0.36316004395484924,3
0.030563896521925926,0.0003257031785324216,4,0.4748467803001404,0.6355262398719788,0.2853156626224518,4
0.1495211273431778,0.003541506128385663,5,0.32603082060813904,0.3805985152721405,0.21492299437522888,5
0.3010176718235016,0.01947673037648201,6,0.32765135169029236,0.11654124408960342,0.19117175042629242,6
0.1835934817790985,0.0351257249712944,7,0.6304283738136292,0.018454181030392647,0.21690043807029724,7
0.26401299238204956,0.05519023910164833,8,0.5826489329338074,0.008130122907459736,0.22749558091163635,8
0.3341591954231262,0.061014432460069656,9,0.45557746291160583,0.011824768967926502,0.215643972158432,9
0.22612255811691284,0.040830522775650024,10,0.45773231983184814,0.02798350155353546,0.18816722929477692,10
0.13938681781291962,0.024790890514850616,11,0.46191108226776123,0.06427636742591858,0.17259128391742706,11
0.11518409848213196,0.018548166379332542,12,0.4080258309841156,0.1233508512377739,0.16627724468708038,12
0.12313859164714813,0.017625659704208374,13,0.3327806890010834,0.19512832164764404,0.16716831922531128,13
0.13409985601902008,0.018812771886587143,14,0.28393441438674927,0.25446009635925293,0.17282678186893463,14
0.12441063672304153,0.020081467926502228,15,0.2797667682170868,0.2750091850757599,0.1748170107603073,15
0.10105156153440475,0.021552961319684982,16,0.30821889638900757,0.25565895438194275,0.17162059247493744,16
0.08549715578556061,0.02548597753047943,17,0.3398154675960541,0.21440370380878448,0.16630056500434875,17
0.08921366184949875,0.03550941124558449,18,0.3440217971801758,0.1679721623659134,0.15917925536632538,18
0.11327692121267319,0.05583087354898453,19,0.3184017837047577,0.12439323216676712,0.15297570824623108,19
